CandidateIdentifier,FirstName,MiddleName,LastSurname,SexDescriptor,BirthDate,HispanicLatinoEthnicity,EconomicDisadvantaged,LoginId,GenderDescriptor,PersonId,SourceSystemDescriptor,AidTypeDescriptor1,AidTypeDescriptor2,AidTypeDescriptor3,AidTypeDescriptor4,AidTypeDescriptor5,AidTypeDescriptor6,AidTypeDescriptor7,AidTypeDescriptor8,BeginDate1,BeginDate2,BeginDate3,BeginDate4,BeginDate5,BeginDate6,BeginDate7,BeginDate8,AidAmount1,AidAmount2,AidAmount3,AidAmount4,AidAmount5,AidAmount6,AidAmount7,AidAmount8,AidConditionDescription1,AidConditionDescription2,AidConditionDescription3,AidConditionDescription4,AidConditionDescription5,AidConditionDescription6,AidConditionDescription7,AidConditionDescription8,EndDate1,EndDate2,EndDate3,EndDate4,EndDate5,EndDate6,EndDate7,EndDate8,PellGrantRecipient1,PellGrantRecipient2,PellGrantRecipient3,PellGrantRecipient4,PellGrantRecipient5,PellGrantRecipient6,PellGrantRecipient7,PellGrantRecipient8,RaceDescriptor1
1000001335,Vernor,N,Wanderschek,uri://ed-fi.org/SexDescriptor#Male,1996-04-10,TRUE,TRUE,Vernor.Wanderschek.1000001335@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,5AE6B81E31BC4BC2A2356A0428FCC75A,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2017-05-12,2017-08-28,2017-07-18,2017-05-12,,,,,5442.0000,2418.3200,1980.0000,5920.0000,,,,,NEED BASED,NEED BASED,OTHER,NEED BASED,,,,,2018-05-10,2018-05-10,2018-05-10,2018-05-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001339,Francklyn,,Coggins,uri://ed-fi.org/SexDescriptor#Male,1996-09-01,TRUE,TRUE,Francklyn.Coggins.1000001339@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,13197B6466CF4C0DA075B911C40A660E,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001340,Jean,,Pimley,uri://ed-fi.org/SexDescriptor#Female,1994-10-10,TRUE,TRUE,Jean.Pimley.1000001340@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C9B0AF6DF11C4E1990199C88D53FDDDC,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,,2017-08-28,2017-03-04,,,,,,,1066.1600,2960.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2017-12-14,2017-12-14,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001343,Harvey,L,Bemwell,uri://ed-fi.org/SexDescriptor#Male,1995-11-26,TRUE,TRUE,Harvey.Bemwell.1000001343@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,BFEBA489A2A34AEF81BBED37E7227A06,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,2017-02-23,2017-08-28,2017-02-22,,,,,,1250.0000,505.1600,5920.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#American Indian - Alaska Native
1000001344,Olav,,Handley,uri://ed-fi.org/SexDescriptor#Female,1996-02-28,TRUE,TRUE,Olav.Handley.1000001344@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Native Hawaiian - Pacific Islander
1000001347,Bailey,,Bennike,uri://ed-fi.org/SexDescriptor#Male,1997-07-18,TRUE,TRUE,Bailey.Bennike.1000001347@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,183FA86C21504FBEB32895023A81523D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001348,Stanfield,Margarita,McCurlye,uri://ed-fi.org/SexDescriptor#Female,1979-07-13,TRUE,FALSE,Stanfield.McCurlye.1000001348@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,11E31F68643D4D0BA780126061D385C6,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000001350,Aviva,P,Lamberti,uri://ed-fi.org/SexDescriptor#Female,1995-12-25,TRUE,TRUE,Aviva.Lamberti.1000001350@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,1814D49F2C3A475FB7E98DB08FF5A4E7,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,2018-03-23,2017-02-23,2017-02-22,,,,,,1316.0000,1250.0000,7400.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-07-10,2018-05-10,2018-07-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001353,Guilbert,Adelaida,Larwood,uri://ed-fi.org/SexDescriptor#Female,1995-07-10,TRUE,TRUE,Guilbert.Larwood.1000001353@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001354,Justino,B,Mousley,uri://ed-fi.org/SexDescriptor#Female,1995-07-15,TRUE,TRUE,Justino.Mousley.1000001354@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001356,Tedd,Cabiten,Manoch,uri://ed-fi.org/SexDescriptor#Male,1996-02-21,FALSE,FALSE,Tedd.Manoch.1000001356@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,49B9310B59AE4057A79C6E093BD0BCA8,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001358,Cecily,,Sowray,uri://ed-fi.org/SexDescriptor#Female,1995-06-21,TRUE,FALSE,Cecily.Sowray.1000001358@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,B7223659B16A4A8B8CD9C1963787291D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000001359,Christy,,Hewson,uri://ed-fi.org/SexDescriptor#Female,1997-04-07,TRUE,TRUE,Christy.Hewson.1000001359@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C2B0B45E65294AC48F7A45499152B76C,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,,2017-02-22,2017-02-23,,,,,,,7400.0000,5000.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-08-17,2018-05-10,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001364,Aleda,,Windrass,uri://ed-fi.org/SexDescriptor#Female,1978-06-20,TRUE,TRUE,Aleda.Windrass.1000001364@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,5641C75AA1F7466A91F412C9723ED6A1,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001365,Ranique,Antinea,Sicely,uri://ed-fi.org/SexDescriptor#Female,1981-07-07,TRUE,TRUE,Ranique.Sicely.1000001365@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,DB34E143379543F7868571EDEBA1675D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001371,Davidde,,Yanin,uri://ed-fi.org/SexDescriptor#Male,1995-10-27,TRUE,TRUE,Davidde.Yanin.1000001371@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,EBE1DF5C65EE42FD81E2E1111AC66874,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,2017-02-23,2018-03-23,2017-02-22,2017-10-04,,,,,3710.0000,673.0000,7400.0000,5000.0000,,,,,NEED BASED,NEED BASED,NEED BASED,NEED BASED,,,,,2018-05-10,2018-07-10,2018-07-10,2018-05-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001374,Morgan,,Mellmer,uri://ed-fi.org/SexDescriptor#Female,1977-06-26,TRUE,TRUE,Morgan.Mellmer.1000001374@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,5517A713B7F64D21A3DCB695A1B65C04,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001378,Hilary,Noel,Arrol,uri://ed-fi.org/SexDescriptor#Male,1995-09-30,TRUE,FALSE,Hilary.Arrol.1000001378@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,63A248A41B48403296C994607D169394,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001384,Gracie,,Vaughn,uri://ed-fi.org/SexDescriptor#Female,1967-09-25,TRUE,TRUE,Gracie.Vaughn.1000001384@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0CDE4C6B1BCB4EF38BF22F9362D7AF94,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001385,Brittan,Espiritu,MacCome,uri://ed-fi.org/SexDescriptor#Female,1985-08-08,TRUE,TRUE,Brittan.MacCome.1000001385@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8A297546564E487BBB628E6A98E8B4E1,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,,2017-06-01,2017-06-01,,,,,,,5442.0000,1167.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2017-12-14,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001387,Maribeth,Tatiana,Finby,uri://ed-fi.org/SexDescriptor#Female,1980-12-19,TRUE,FALSE,Maribeth.Finby.1000001387@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,DA5AC6C8DDCE463FA3801CAE81B779BA,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001390,Maire,Li-Ching,Lissimore,uri://ed-fi.org/SexDescriptor#Female,1993-12-19,FALSE,TRUE,Maire.Lissimore.1000001390@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,46783A043E32485C8069C61192241F21,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001393,Melvin,Omar,Duckworth,uri://ed-fi.org/SexDescriptor#Male,1995-11-17,TRUE,TRUE,Melvin.Duckworth.1000001393@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Native Hawaiian - Pacific Islander
1000001396,Abbi,M,Raoux,uri://ed-fi.org/SexDescriptor#Female,1987-02-22,TRUE,TRUE,Abbi.Raoux.1000001396@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8D5A19D6D9B14D05B1D443101A864117,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,,,2017-06-01,,,,,,,,5180.0000,,,,,,,,NEED BASED,,,,,,,,2018-07-10,,,,,,,,TRUE,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001397,Dru,Gabriel,Jouannot,uri://ed-fi.org/SexDescriptor#Male,1995-11-11,TRUE,TRUE,Dru.Jouannot.1000001397@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,4F6F2B2BE8694D8184785C979A8FCB76,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001400,Friedrich,D,holmes,uri://ed-fi.org/SexDescriptor#Male,1996-10-02,TRUE,FALSE,Friedrich.holmes.1000001400@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,8CE9BA1632E44B18AE0934B8166564C0,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000001402,Archer,Esteban,Sachno,uri://ed-fi.org/SexDescriptor#Male,1995-10-20,TRUE,TRUE,Archer.Sachno.1000001402@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001403,Idalia,Raquel,McIndoe,uri://ed-fi.org/SexDescriptor#Female,1989-05-16,TRUE,TRUE,Idalia.McIndoe.1000001403@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001404,Ripley,,Whimper,uri://ed-fi.org/SexDescriptor#Male,1996-05-01,TRUE,TRUE,Ripley.Whimper.1000001404@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,877BC6BADFCE43CDA3A4A50F3AFFCBFA,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,2017-10-18,2017-04-17,2018-04-11,,,,,,500.0000,5920.0000,1750.0000,,,,,,MERIT BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001406,Marietta,Karina,Marin,uri://ed-fi.org/SexDescriptor#Female,1990-08-02,TRUE,TRUE,Marietta.Marin.1000001406@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,74959D86183E4FBDA0F74A8CDBAAE252,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001407,Fabiano,R,Rigolle,uri://ed-fi.org/SexDescriptor#Male,1996-05-30,TRUE,FALSE,Fabiano.Rigolle.1000001407@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,2372F9FB436140A7BA0DE0A07B653045,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,,,,,,,2018-08-15,2017-07-20,,,,,,,750.0000,5442.0000,,,,,,,MERIT BASED,OTHER,,,,,,,2018-08-17,2018-05-10,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001413,Alfredo,Benjamin,Choke,uri://ed-fi.org/SexDescriptor#Male,1995-04-15,TRUE,TRUE,Alfredo.Choke.1000001413@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,51B5427929534DEC9DE9FE83CBD9C9D9,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001415,Kaine,Marie,Cato,uri://ed-fi.org/SexDescriptor#Female,1994-12-15,TRUE,TRUE,Kaine.Cato.1000001415@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,74170BC5118C47F1880443F8AE15B04A,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001417,Haskel,James,Whitcher,uri://ed-fi.org/SexDescriptor#Male,1995-09-21,TRUE,TRUE,Haskel.Whitcher.1000001417@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,E3B1427B6F164D9C9DBAEC21C9756358,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2017-08-28,2018-09-12,2018-03-28,2017-02-22,,,,,1260.3200,1000.0000,1605.6100,7400.0000,,,,,NEED BASED,NEED BASED,NOT NEED BASED,NEED BASED,,,,,2018-05-10,2018-05-10,2018-07-10,2018-07-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#Native Hawaiian - Pacific Islander
1000001418,Reine,,Brokenshaw,uri://ed-fi.org/SexDescriptor#Female,1990-08-08,TRUE,TRUE,Reine.Brokenshaw.1000001418@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,B2E096AD17A94C70A4CBF46F7C83B367,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001421,Rolph,F,Sim,uri://ed-fi.org/SexDescriptor#Male,1998-05-04,TRUE,TRUE,Rolph.Sim.1000001421@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,639C67614AE84EAE9E04A1DBF854F7FF,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000001422,Ammamaria,,Pargeter,uri://ed-fi.org/SexDescriptor#Female,1992-08-09,TRUE,TRUE,Ammamaria.Pargeter.1000001422@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A94AEA36F2C7494596B87A9E9B94B541,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#American Indian - Alaska Native
1000001423,Rebbecca,E,Trelevan,uri://ed-fi.org/SexDescriptor#Female,1991-07-08,TRUE,TRUE,Rebbecca.Trelevan.1000001423@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,CF9A40FFAE3F4D7FB958E90FC93B13F9,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001424,Meriel,A,Boar,uri://ed-fi.org/SexDescriptor#Female,1990-11-23,TRUE,TRUE,Meriel.Boar.1000001424@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,B96DB8B255644BE2A4227FB880A34931,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,,2017-08-28,2017-03-31,,,,,,,2132.3200,7400.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2018-07-10,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001426,Catlee,,MacGuiness,uri://ed-fi.org/SexDescriptor#Female,1989-10-11,TRUE,TRUE,Catlee.MacGuiness.1000001426@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,2D9F64E0F1F84AABB5AE0C74859A8021,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,2017-06-05,2017-06-05,2017-07-17,,,,,,5442.0000,8140.0000,5000.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-08-17,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001429,Laverne,,Vanne,uri://ed-fi.org/SexDescriptor#Female,1991-01-25,TRUE,FALSE,Laverne.Vanne.1000001429@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C387951323E74B28BAB0B5FCE8426E13,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001430,Alicea,,Ottey,uri://ed-fi.org/SexDescriptor#Female,1993-03-03,TRUE,TRUE,Alicea.Ottey.1000001430@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,BA017DFFEBD24CFBAA6C5AB10C933331,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001431,Zenia,,Minnis,uri://ed-fi.org/SexDescriptor#Female,1991-07-18,TRUE,FALSE,Zenia.Minnis.1000001431@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A002679330514838A1C2C711628FBCC1,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001432,Winifield,R,MacPike,uri://ed-fi.org/SexDescriptor#Male,1996-02-16,TRUE,FALSE,Winifield.MacPike.1000001432@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,A379042CA1E440F0812ED1D239536ECF,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,,2017-02-22,2017-02-23,,,,,,,5180.0000,5000.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2018-05-10,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001433,Valentijn,N,Hadigate,uri://ed-fi.org/SexDescriptor#Male,1995-05-20,TRUE,TRUE,Valentijn.Hadigate.1000001433@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,0BB5225EE81D4E678429DA311679F340,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001436,Giorgia,Trinidad,Macon,uri://ed-fi.org/SexDescriptor#Male,1990-05-17,TRUE,TRUE,Giorgia.Macon.1000001436@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,CCDD394AF88347EDA2BA73F2FFDD3319,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000001444,Arron,,Snedden,uri://ed-fi.org/SexDescriptor#Male,1996-02-02,TRUE,TRUE,Arron.Snedden.1000001444@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,964E61C7937A481CBF05DF66E72EB358,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000001446,Nickolas,,Febvre,uri://ed-fi.org/SexDescriptor#Male,1996-02-23,TRUE,TRUE,Nickolas.Febvre.1000001446@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,7CD48C413EE04E39BFD872121B6A4266,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2017-08-02,2018-03-23,2017-08-28,2017-03-24,,,,,4452.0000,990.0000,1126.1600,8880.0000,,,,,NEED BASED,NEED BASED,NEED BASED,NEED BASED,,,,,2018-05-10,2018-08-17,2018-05-10,2018-08-17,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
